,Number,Strain,Max.Parasitemia,Max.Weight.Delta,Max.RBC.Delta,Max.Temp.Delta,Immune.Intensity,Max.Parasitemia.zscore,Max.Weight.Delta.zscore,Max.RBC.Delta.zscore,Max.Temp.Delta.zscore,Immune.Intensity.zscore
0,333,DO,0.267006803,0.9100000000000001,13031.0,1.2999999999999972,4179.329929346,-0.19853814790894997,-0.5708103043982258,0.11671410978378952,-0.9625247703256975,0.13164457826376783
0,334,DO,0.269021739,1.4599999999999973,15272.0,3.799999999999997,5078.209239909,-0.1808897549519152,-0.16053995911360244,0.902753086947524,-0.042073796671443425,0.7516845200514666
0,335,DO,0.349693252,2.4800000000000004,14928.0,2.3000000000000043,1983.110426012,0.5256947528749149,0.6003250448687962,0.7820938240540279,-0.5943443808639932,-1.383290515911795
0,336,DO,0.526770294,4.829999999999998,15858.0,7.700000000000003,4320.611112732,2.076674645479642,2.3532983383576487,1.1082947382719097,1.393829722229195,0.22909923729634193
0,337,DO,0.419512195,0.6900000000000013,13890.0,3.799999999999997,2390.8341470200003,1.137223923979521,-0.7349184425120752,0.41801151334632763,-0.042073796671443425,-1.1020458713099253
0,338,DO,0.313679245,1.9299999999999997,14318.0,3.5,3126.059701028,0.2102557773970778,0.19005469958417023,0.5681340846207936,-0.15252791350995287,-0.5948930151356944
0,339,DO,0.28219697,3.3900000000000006,15806.0,1.5,5171.034697986,-0.06549072789214261,1.2791359797942676,1.0900555473694045,-0.8888886924333561,0.8157147974715026
0,340,DO,0.323809524,1.9299999999999997,13349.0,3.799999999999997,2905.780950672,0.29898472191759873,0.19005469958417023,0.22825377722603296,-0.042073796671443425,-0.7468395800891755
0,341,DO,0.260960334,0.14999999999999858,14367.0,2.5999999999999943,4582.741127613999,-0.25149787512337796,-1.1377293269733457,0.5853210145096928,-0.4838902640254864,0.40991447829509686
0,342,DO,0.388461538,1.2899999999999991,15287.0,3.1000000000000014,5473.649123151999,0.8652578683280707,-0.28735079311066714,0.9080143920155543,-0.299800069294633,1.0244558691138383
0,344,DO,0.310913706,1.7800000000000011,13520.0,4.800000000000004,2587.439081948,0.18603301349291138,0.07816278723381888,0.28823265500157896,0.32610659279026083,-0.9664293197045943
0,345,DO,0.501322751,3.1799999999999997,14959.0,5.599999999999998,3188.246809314,1.8537850655351444,1.1224873025037736,0.7929671878612906,0.6206509043596198,-0.5519968325798333
0,346,DO,0.256830601,1.620000000000001,17815.0,4.0,3021.156579687,-0.28766932215278024,-0.04118858593989046,1.7947196728142694,0.03156228122089794,-0.6672543705315395
0,347,DO,0.424947146,1.3399999999999999,13803.0,4.200000000000003,2763.486257264,1.1848274959789449,-0.25005348899388247,0.3874959439517516,0.10519835911323931,-0.8449933504347565
0,348,DO,0.30489335,2.039999999999999,13750.0,2.5,3546.603373517,0.13330200445379362,0.2721087686410949,0.36890599937804436,-0.5207083029716545,-0.3048052679319619
0,349,DO,0.399141631,2.0700000000000003,12385.0,2.3999999999999986,2407.729612983,0.9588025159405404,0.29448715111116625,-0.1098727618127176,-0.5575263419178251,-1.090391510586445
0,350,DO,0.273279352,1.1699999999999982,11014.0,5.600000000000001,2583.188929975,-0.14359823438601102,-0.3768643229909498,-0.5907560450306917,0.6206509043596211,-0.9693610414062288
0,351,DO,0.387878788,1.1000000000000014,15651.0,3.0,3363.06031021,0.8601536858648497,-0.4290805487544451,1.035688728333091,-0.3366181082408037,-0.4314118423085918
0,352,DO,0.472375691,1.8299999999999983,12025.0,9.099999999999998,3835.370163568,1.6002439655543652,0.1154600913506009,-0.23614408344544602,1.9092822674755754,-0.10561618705157164
0,353,DO,0.025411061,1.3900000000000006,9009.0,0.7999999999999972,4089.0,-2.3146235181452535,-0.2127561848770978,-1.2940171557907485,-1.1466149650565483,0.06933569711007746
0,354,DO,0.37745098,2.719999999999999,13152.0,4.0,2477.319150458,0.7688187485445015,0.7793521046293589,0.15915530399923433,0.03156228122089794,-1.0423891900769136
0,355,DO,0.430672269,0.5300000000000011,13410.0,5.5,4017.9786406969997,1.2349726223905824,-0.8542698156857845,0.24964975116935637,0.5838328654134504,0.02034571706444241
0,356,DO,0.266129032,0.8100000000000023,13828.0,3.9000000000000057,5452.457143795,-0.20622635613704757,-0.6454049126317924,0.3962647857318022,-0.005255757725270125,1.0098378069418987
0,357,DO,0.39261745,1.7199999999999989,13700.0,3.299999999999997,3740.48275916,0.90165861161265,0.03340602229367622,0.35136831581794314,-0.22616399140229423,-0.17106877897814773
0,358,DO,0.272997033,2.620000000000001,13299.0,6.200000000000003,4011.611273148,-0.14607100605282164,0.7047574963957922,0.21071609366593178,0.8415591380366425,0.01595355656188282
0,359,DO,0.399631676,0.5199999999999996,14241.0,5.100000000000001,2396.975471372,0.9630947151600839,-0.8617292765091424,0.5411260519382378,0.43656070962877025,-1.0978096336426812
0,360,DO,0.401847575,3.3299999999999983,15342.0,3.3999999999999986,4215.923787899999,0.9825033000010424,1.2343792148541248,0.9273058439316656,-0.18934595245612354,0.15688673665030073
0,361,DO,0.333333333,1.2699999999999996,14752.0,4.400000000000006,4478.000002977,0.3824017255741649,-0.30226971475738046,0.7203611779224718,0.1788344370055807,0.3376648669629296
0,362,DO,0.363402062,3.8000000000000007,12767.0,8.100000000000001,5015.884019682,0.6457672841381072,1.5849738735518974,0.024115140586455332,1.5411018780138752,0.7086930689552675
0,363,DO,0.310696095,1.4499999999999993,14576.0,5.299999999999997,2596.8487399,0.1841270053418964,-0.1679994199369578,0.6586285317909156,0.510196787521109,-0.959938610996274
0,364,DO,0.251908397,2.5,12435.0,8.899999999999999,4171.351721086,-0.3307818529759376,0.6152439665155096,-0.09233507825261643,1.8356461895832354,0.12614127239503842
0,365,DO,0.214285714,3.230000000000004,12720.0,3.799999999999997,4227.13721403,-0.6603108770650216,1.1597846066205608,0.0076297180399602345,-0.042073796671443425,0.16462167058768498
0,366,DO,0.215559157,1.009999999999998,12208.0,2.0,4189.346221301,-0.6491570625158817,-0.4962156961646591,-0.17195616161547575,-0.7047984977025052,0.1385537383787298
0,367,DO,0.204044118,1.4199999999999982,11476.0,1.8999999999999986,2604.318011906,-0.7500148233517513,-0.19037780240702912,-0.42870784893535685,-0.741616536648676,-0.9547863653884673
0,368,DO,0.33151184,1.2600000000000016,15827.0,5.700000000000003,3607.458335555,0.36644765843134314,-0.3097291755807358,1.0974213744646468,0.6574689433057918,-0.2628279894740776
0,369,DO,0.320083682,0.6999999999999993,12813.0,2.6000000000000014,3694.34525472,0.2663508696702688,-0.7274589816887198,0.04024980946174841,-0.4838902640254838,-0.20289406990545786
0,370,DO,0.220556745,1.4399999999999977,10815.0,1.6999999999999957,4114.6,-0.6053842593790263,-0.17545888076031577,-0.6605560255998943,-0.8152526145410174,0.08699437756165387
0,371,DO,0.256934307,2.0,13857.0,3.299999999999997,3419.845252903,-0.28676098350579493,0.24227092534766823,0.4064366421966608,-0.22616399140229423,-0.3922420314696561
0,372,DO,0.237623762,2.16,11980.0,1.8999999999999986,3396.41509459,-0.455897912110231,0.36162229852137756,-0.2519279986495371,-0.741616536648676,-0.40840397203915246
0,374,DO,0.373161765,2.1099999999999994,15497.0,4.799999999999997,2898.534924845,0.7312504328276701,0.3243249944045929,0.9816726629679792,0.3261065927902582,-0.7518378322228809
0,375,DO,0.392572944,1.1099999999999994,13995.0,5.0,3031.524715733,0.9012687930889124,-0.4216210879310898,0.45484064882254005,0.39974267068259955,-0.6601025111051808
0,376,DO,0.305747126,0.5199999999999996,14274.0,2.6000000000000014,2462.72231816,0.14078004561504395,-0.8617292765091424,0.5527009230879046,-0.4838902640254838,-1.052457971215805
0,377,DO,0.23655914,0.0,16709.0,3.700000000000003,3742.22029304,-0.4652227082361151,-1.2496212393236972,1.4067861124648315,-0.0788918356176115,-0.16987024165155776
0,378,DO,0.1995842,0.4800000000000004,14504.0,3.0,4288.719331,-0.7890782900922105,-0.8915671198025692,0.63337426746437,-0.3366181082408037,0.207100534849592
0,379,DO,0.381048387,0.0,14021.0,5.599999999999998,4863.663307031,0.8003276661291734,-1.2496212393236972,0.4639602442737927,0.6206509043596198,0.6036924079077984
0,380,DO,0.255274262,0.8300000000000018,12010.0,4.700000000000003,3421.524414176,-0.30130096218817554,-0.6304859909850792,-0.24140538851347637,0.28928855384409013,-0.39108375911236837
0,381,DO,0.442201835,6.309999999999999,13753.0,9.399999999999999,2306.93944857,1.3359576221087226,3.4572985402144596,0.3699582603916504,2.0197363843140863,-1.1599157803532807
0,382,DO,0.293144208,2.1199999999999974,15211.0,2.5,4483.983387335,0.030393785570412474,0.33178445522794825,0.8813571130042005,-0.5207083029716545,0.3417921588534327
0,383,DO,0.235747304,1.9800000000000004,12926.0,0.5999999999999943,4440.01078252,-0.4723334059181594,0.2273520037009549,0.07988497430757706,-1.2202510429488898,0.31146019881235787
0,384,DO,0.331958763,0.10999999999999943,14279.0,2.799999999999997,3654.0494835970003,0.37036216128678706,-1.1675671702667725,0.5544546914439147,-0.41025418613314507,-0.23068977872619617
0,385,DO,0.30831643,0.0,12543.0,3.5,3112.31707116,0.16328402917486018,-1.2496212393236972,-0.054453681762797905,-0.15252791350995287,-0.6043725740967605
0,386,DO,0.3575,1.3000000000000007,16692.0,2.5,3502.1125,0.5940723869141831,-0.2798913322873091,1.4008233000543973,-0.5207083029716545,-0.3354947256838443
0,387,DO,0.223175966,1.0799999999999983,13096.0,2.799999999999997,3779.79066506,-0.5824430635051532,-0.4439994704011611,0.13951309841192103,-0.41025418613314507,-0.14395449188796336
0,388,DO,0.528017241,2.6999999999999993,13680.0,8.300000000000004,3055.352361855,2.0875963872384853,0.7644331829826456,0.3443532423939027,1.6147379559062165,-0.6436663865433983
0,389,DO,0.321495327,0.0,14524.0,1.3000000000000043,4464.381309254,0.27871516594361645,-1.2496212393236972,0.6403893408884105,-0.9625247703256948,0.32827079818861965
0,390,DO,0.423214286,2.039999999999999,12731.0,5.399999999999999,4051.74164832,1.1696497463037552,0.2721087686410949,0.011488008423182492,0.5470148264672797,0.04363517654486004
0,391,DO,0.282105263,0.060000000000002274,15876.0,4.0,2618.505569967,-0.06629396986752581,-1.2048644743835546,1.1146083043535462,0.03156228122089794,-0.9449998984280223
0,392,DO,0.210325048,1.2900000000000027,13805.0,1.6000000000000014,3504.586996208,-0.6950015024444719,-0.28735079311066447,0.3881974512941556,-0.8520706534871855,-0.3337878374879183
0,393,DO,0.382297552,1.1300000000000026,13571.0,5.9999999999999964,3610.8399236,0.8112688348750664,-0.40670216628437383,0.30612109223288214,0.7679230601442999,-0.26049539639964286
0,394,DO,0.334773218,1.6600000000000001,13979.0,3.8000000000000043,4720.215947407,0.3950133699603588,-0.011350742646463786,0.4492285900833077,-0.04207379667144081,0.5047435373912931
0,395,DO,0.38424821,2.34,14110.0,5.299999999999997,2869.698705986,0.8283542305942276,0.49589259334180025,0.4951773210107728,0.510196787521109,-0.7717288312175216
0,396,DO,0.282685512,0.0,13574.0,6.100000000000001,3241.2049485119996,-0.061211693127754825,-1.2496212393236972,0.3071733532464882,0.8047410990904719,-0.5154667209623504
0,397,DO,0.447552448,2.539999999999999,14909.0,5.100000000000001,2621.111328125,1.382822495625807,0.6450818098089363,0.7754295043011894,0.43656070962877025,-0.9432024667621549
0,398,DO,0.315673289,1.8300000000000018,13747.0,4.399999999999999,2731.0,0.22772118179980744,0.11546009135060355,0.36785373836443824,0.17883443700557808,-0.8674021174696265
0,399,DO,0.232505643,2.469999999999999,12648.0,2.3000000000000043,3304.519189522,-0.5007264204662616,0.5928655840454382,-0.01762454628658545,-0.5943443808639932,-0.4717930510393162
0,400,DO,0.195918367,1.9600000000000009,10625.0,1.5999999999999943,2185.0326561069996,-0.8211865363585269,0.21243308205424155,-0.7271992231282788,-0.852070653487188,-1.2440061355478407
0,401,DO,0.343478261,1.5600000000000023,13699.0,3.700000000000003,2335.391472558,0.4712589775488319,-0.08594535088003047,0.3510175621467411,-0.0788918356176115,-1.1402897959859108
0,402,DO,0.237288136,1.0500000000000007,13252.0,2.8999999999999986,4052.847455352,-0.45883758837518307,-0.4663778528712298,0.19423067111943668,-0.3734361471869744,0.04439795361592232
0,403,DO,0.364356436,2.289999999999999,13332.0,2.799999999999997,3654.2257406159997,0.6541264416398725,0.4585952892250156,0.22229096481559854,-0.41025418613314507,-0.2305681980083892
0,404,DO,0.20361991,0.9100000000000001,13916.0,3.0,2471.170253368,-0.7537303703862567,-0.5708103043982258,0.4271311087975802,-0.3366181082408037,-1.0466306513598016
0,405,DO,0.409736308,5.809999999999999,14676.0,7.200000000000003,2686.4198796279998,1.0515990230995078,3.084325499046618,0.6937038989111179,1.2097395274983442,-0.8981531370064214
0,406,DO,0.364764268,2.9200000000000017,16086.0,9.5,4246.807610376,0.6576985547970415,0.9285413210964976,1.188266575305971,2.056554423260257,0.17819015665916438
0,407,DO,0.394957983,2.1900000000000013,13651.0,5.600000000000001,2941.647060098,0.9221588389711908,0.3840006809914489,0.334181385929044,0.6206509043596211,-0.7220994173784334
0,408,DO,0.28340081,0.9199999999999982,14185.0,1.8999999999999986,3959.199224406,-0.0549465511156111,-0.5633508435748704,0.5214838463509245,-0.741616536648676,-0.02019986611575017
0,409,DO,0.266666667,1.2200000000000024,12216.0,1.0999999999999943,3248.8330392440002,-0.20151732629815633,-0.33956701887416246,-0.16915013224585956,-1.0361608482180389,-0.510204923435318
0,410,DO,0.550135501,0.9100000000000001,13851.0,9.299999999999997,5100.357142264,2.2813254902997584,-0.5708103043982258,0.4043321201694487,1.9829183453679156,0.7669619704561407
0,411,DO,0.219339623,0.4499999999999993,11567.0,1.8999999999999986,3469.629714153,-0.6160447703494254,-0.9139455022726405,-0.39678926485597277,-0.741616536648676,-0.35790109816232707
0,412,DO,0.337917485,1.4599999999999973,14272.0,2.1799999999999997,2897.811766808,0.42255333131786016,-0.16053995911360244,0.5519994157455006,-0.6385260275993991,-0.7523366609998878
0,413,DO,0.382642998,2.4899999999999984,11540.0,4.200000000000003,2217.0428553989996,0.8142945224172198,0.6077845056921516,-0.40625961397842736,0.10519835911323931,-1.221925749591251
0,414,DO,0.346578366,0.6400000000000006,12336.0,5.0,2462.084873164,0.4984121334049333,-0.7722157466288598,-0.12705969170161674,0.39974267068259955,-1.0528976758052513
0,416,DO,0.445205479,2.41,12501.0,3.8000000000000043,3272.136989058,1.3622658967214354,0.5481088191052982,-0.06918533595328288,-0.04207379667144081,-0.4941300405046544
0,417,DO,0.268065268,1.8399999999999999,14107.0,3.5,4370.27731496,-0.18926727962764064,0.12291955217395889,0.49412505999716666,-0.15252791350995287,0.26335859645210785
0,418,DO,0.223127036,0.389999999999997,13398.0,3.799999999999997,2959.2828521339998,-0.5828716308975606,-0.9587022672127832,0.2454407071149321,-0.042073796671443425,-0.7099343855005361
0,419,DO,0.461904762,2.669999999999998,13198.0,3.8999999999999986,3114.3124989340004,1.5085313406287035,0.7420548005125742,0.1752899728745274,-0.005255757725272741,-0.6029961435723359
0,420,DO,0.337142857,3.3599999999999994,14556.0,5.099999999999994,3481.120000858,0.4157685305403058,1.2567575973241962,0.6516134583668752,0.43656070962876764,-0.3499751879583978
0,421,DO,0.337292162,2.6999999999999993,12995.0,8.300000000000004,4929.178144462,0.41707626106398,0.7644331829826456,0.10408697762051666,1.6147379559062165,0.6488840320886966
0,422,DO,0.307392996,0.5199999999999996,14123.0,3.6999999999999957,4487.855581688,0.15519586850777858,-0.8617292765091424,0.4997371187363991,-0.0788918356176141,0.344463168334918
0,423,DO,0.312364425,0.3400000000000034,13141.0,1.8999999999999986,2535.1496758499998,0.1987395505651741,-0.9959995713295625,0.1552970136160121,-0.741616536648676,-1.0024981444423788
0,424,DO,0.365461847,1.7600000000000016,14340.0,2.799999999999997,3489.836189869,0.6638084998824317,0.06324386558710554,0.5758506653872382,-0.41025418613314507,-0.3439628287200857
0,425,DO,0.3113879,2.169999999999998,12378.0,3.8999999999999986,2959.204818928,0.19018637719769801,0.3690817593447329,-0.11232803751113177,-0.005255757725272741,-0.7099882121977769
0,426,DO,0.460992908,2.7399999999999984,12265.0,6.399999999999999,3764.255318076,1.500544606701946,0.7942710262760723,-0.15196320235696043,0.9151952159289813,-0.15467065314166684
0,427,DO,0.384269663,1.6099999999999994,13032.0,4.0,3018.0,0.828542132827404,-0.04864804676324845,0.11706486345499154,0.03156228122089794,-0.6694317545945344
0,428,DO,0.252173913,0.0,13531.0,2.0,3325.0,-0.32845625518802746,-1.2496212393236972,0.29209094538480124,-0.7047984977025052,-0.45766554761664846
0,429,DO,0.280632411,2.969999999999999,12635.0,3.1999999999999957,3557.185771135,-0.07919436514735329,0.9658386252132796,-0.022184344012211754,-0.2629820303484649,-0.29750561254337665
0,430,DO,0.42760181,1.0199999999999996,14011.0,4.600000000000001,2925.465070886,1.208079129500255,-0.48875623534130114,0.4604527075617724,0.25247051489791944,-0.7332616274005257
0,431,DO,0.34,0.7699999999999996,12964.0,4.200000000000003,2168.566835299,0.4407936342649115,-0.6752427559252218,0.09321361381325394,0.10519835911323931,-1.2553641303924257
0,432,DO,0.48456057,1.120000000000001,11450.0,10.3,2286.62470337,1.7069687115144976,-0.4141616271077318,-0.4378274443866095,2.3510987348296184,-1.1739287332416395
0,433,DO,0.338498212,0.0,10399.0,2.5999999999999943,1710.751402284,0.42763979475727465,-1.2496212393236972,-0.806469552819936,-0.4838902640254864,-1.5711616474788261
0,434,DO,0.357664234,0.4800000000000004,11120.0,1.7000000000000028,1261.6423325179999,0.5955108773520463,-0.8915671198025692,-0.5535761558832772,-0.8152526145410147,-1.880953583060952
0,435,DO,0.367265469,0.9100000000000001,13000.0,3.5,2470.2753331960002,0.679606038763048,-0.5708103043982258,0.10584074597652679,-0.15252791350995287,-1.0472479603186693
0,436,DO,0.234285714,0.0,11276.0,2.299999999999997,3240.4793414610003,-0.48513515975156785,-1.2496212393236972,-0.49885858317576154,-0.5943443808639959,-0.5159672390501241
0,437,DO,0.27184466,3.419999999999998,13515.0,5.300000000000004,3942.744828299,-0.15616439439720434,1.3015143622643364,0.2864788866455688,0.5101967875211116,-0.03154998029063991
0,438,DO,0.140280561,0.0,11280.0,1.5,2826.25551488,-1.3085061651483656,-1.2496212393236972,-0.49745556849095346,-0.8888886924333561,-0.8016956058088343
0,439,DO,0.128547579,0.2699999999999996,10666.0,2.5,4788.041743775,-1.4112728420521576,-1.0482157970930632,-0.7128183226089958,-0.5207083029716545,0.5515292430333315
0,440,DO,0.257874016,1.1600000000000001,12069.0,7.800000000000004,2093.9980893849997,-0.27853027359874943,-0.38432378381430515,-0.220710921912557,1.4306477611753656,-1.3068010700709454
0,441,DO,0.292307692,2.039999999999999,16362.0,5.0,2636.975455896,0.023066921053203345,0.2721087686410949,1.2850745885577295,0.39974267068259955,-0.9322595150843791
0,442,DO,0.310344828,1.8599999999999994,17630.0,6.699999999999996,5372.2909023600005,0.18105033290721928,0.1378384738206722,1.729830243641895,1.0256493327674907,0.9545397584846894
0,443,DO,0.324137931,0.26000000000000156,13121.0,3.6000000000000014,2084.213793293,0.3018611685073865,-1.0556752579164186,0.1482819401919716,-0.11570987456378218,-1.3135502012479856
0,444,DO,0.22972973,0.0,12867.0,3.299999999999997,2736.802893741,-0.5250400480149988,-1.2496212393236972,0.05919050770665767,-0.22616399140229423,-0.8633993265998308
0,445,DO,0.139312977,0.4399999999999977,13395.0,2.3000000000000007,3155.847852289,-1.3169810262114165,-0.9214049630959985,0.24438844610132604,-0.5943443808639945,-0.5743453805903344
0,446,DO,0.28442029,0.0,12573.0,2.6000000000000014,2224.71595058,-0.04601714410127497,-1.2496212393236972,-0.043931071626737206,-0.4838902640254838,-1.2166329083461018
0,447,DO,0.318481848,2.759999999999998,12752.0,2.1000000000000014,2644.8778896,0.2523207486719151,0.8091899479227855,0.018853835518424983,-0.6679804587563346,-0.9268084779137267
0,448,DO,0.293877551,0.9699999999999989,15373.0,3.3999999999999986,4377.20470183,0.03681697987350245,-0.5260535394580858,0.9381792077389283,-0.18934595245612354,0.26813705391702103
0,449,DO,0.489719626,3.219999999999999,13665.0,5.199999999999996,5754.402441836,1.7521557782875112,1.1523251457972004,0.33909193732587234,0.47337874857493834,1.2181173199091626
0,450,DO,0.280182232,0.0,14622.0,4.100000000000001,4561.676925232,-0.08313738660957638,-1.2496212393236972,0.6747632006662088,0.06838032016706863,0.39538455568450886
0,451,DO,0.285714286,0.509999999999998,13214.0,1.8999999999999986,3498.571427752,-0.0346833102262383,-0.8691887373325005,0.18090203161375978,-0.741616536648676,-0.3379373297183513
0,452,DO,0.287640449,0.7300000000000004,13707.0,1.5,1964.6898904409998,-0.0178124609668563,-0.7050805992186485,0.35382359151635734,-0.8888886924333561,-1.3959968577631694
0,453,DO,0.24537037,0.129999999999999,14145.0,6.199999999999996,3949.0,-0.38804703145292396,-1.152648248620059,0.5074536995028436,0.84155913803664,-0.027235211609479636
0,454,DO,0.282771536,1.4100000000000001,13658.0,2.799999999999997,2611.380146032,-0.060458227332446525,-0.19783726323038445,0.3366366616274582,-0.41025418613314507,-0.9499149603167012
0,455,DO,0.237288136,0.389999999999997,12774.0,2.1999999999999957,4386.571675664,-0.45883758837518307,-0.9587022672127832,0.0265704162848695,-0.6311624198101665,0.27459831945346197
0,456,DO,0.329391892,0.6000000000000014,12931.0,2.700000000000003,2426.5388505319997,0.3478794878529822,-0.8020535899222865,0.08163874266358717,-0.4470722250793131,-1.0774170451405243
0,457,DO,0.0,0.0,12041.0,1.0999999999999943,3357.0,-2.5371935600637996,-1.2496212393236972,-0.23053202470621365,-1.0361608482180389,-0.4355921970521782
0,458,DO,0.206375839,0.0,11757.0,2.0,3177.07382496,-0.7295917784142592,-1.2496212393236972,-0.3301460673275883,-0.7047984977025052,-0.5597038700953704
0,459,DO,0.270103093,0.5,12814.0,2.3000000000000043,2976.7518620640003,-0.1714184068209263,-0.8766481981558558,0.040600563132950435,-0.5943443808639932,-0.6978843986193138
0,460,DO,0.322701689,0.6699999999999982,14460.0,2.4000000000000057,2800.9552188,0.2892814323781012,-0.7498373641587911,0.617941105931481,-0.5575263419178226,-0.8191475528325448
0,461,DO,0.208988764,1.7899999999999991,12090.0,4.599999999999994,2634.707694239,-0.7067057278561965,0.08562224805717422,-0.2133450948173145,0.25247051489791683,-0.9338237993984924
0,462,DO,0.260299625,0.879999999999999,16257.0,4.100000000000001,4108.098682724,-0.257284883773901,-0.5931886868682972,1.248245453081517,0.06838032016706863,0.08250981958152905
0,463,DO,0.241516966,1.7600000000000016,11752.0,2.0,3905.242740472,-0.4217981719428506,0.06324386558710554,-0.33189983568359843,-0.7047984977025052,-0.05741862815016852
0,464,DO,0.349480969,1.8200000000000003,14845.0,11.300000000000004,3784.596589987,0.5238354115349919,0.10800063052724555,0.7529812693442599,2.7192791242913215,-0.14063940233483224
0,465,DO,0.293693694,0.21000000000000085,13020.0,7.099999999999998,2424.6646714959998,0.03520661578059739,-1.0929725620332031,0.11285581940056726,1.1729214885521722,-1.0787098392305932
0,466,DO,0.391566265,2.1700000000000017,11870.0,4.5,2440.0,0.8924515072924433,0.3690817593447355,-0.29051090248175965,0.21565247595174875,-1.0681316491652773
0,467,DO,0.275330396,0.0,13067.0,5.0,3820.773129772,-0.12563357918893825,-1.2496212393236972,0.12934124194706234,0.39974267068259955,-0.11568510718221296
0,468,DO,0.398568019,0.240000000000002,11271.0,2.0,3584.0,0.9537783712625603,-1.0705941795631317,-0.5006123515317716,-0.7047984977025052,-0.2790093664854678
0,469,DO,0.250460405,0.08999999999999986,12795.0,3.8999999999999986,2101.020928252,-0.3434645048391448,-1.1824860919134859,0.03393624338011199,-0.005255757725272741,-1.3019567705625366
0,470,DO,0.433760684,1.2699999999999996,11913.0,3.6000000000000014,2490.722221208,1.2620233880399139,-0.30226971475738046,-0.27542849462007263,-0.11570987456378218,-1.0331438563486275
0,471,DO,0.191449814,0.39000000000000057,15629.0,4.299999999999997,5523.022655246,-0.8603256352149362,-0.9587022672127805,1.0279721475666463,0.14201639805940738,1.0585133466924943
0,472,DO,0.288888889,0.33999999999999986,14706.0,5.5,3054.399302988,-0.006877642340716234,-0.9959995713295652,0.7042265090471787,0.5838328654134504,-0.6443237991208941
0,473,DO,0.275,0.6099999999999994,13121.0,2.8000000000000043,5396.54984024,-0.12852744700381263,-0.7945941290989311,0.1482819401919716,-0.4102541861331424,0.971273384739281
0,474,DO,0.18558952,0.0,14659.0,5.5,3939.552188536,-0.9116546954708226,-1.2496212393236972,0.6877410865006836,0.5838328654134504,-0.03375223831297634
0,475,DO,0.3,0.0,17598.0,2.6999999999999957,4474.310594868,0.09044219963800405,-1.2496212393236972,1.7186061261634304,-0.4470722250793157,0.3351199420077626
0,476,DO,0.340632603,0.0,15088.0,0.8000000000000043,5167.20915864,0.4463344684798933,-1.2496212393236972,0.8382144114463517,-1.1466149650565456,0.8130759702501769
0,477,DO,0.069196429,1.610000000000003,11617.0,1.0,2654.033478749,-1.9311168557835765,-0.0486480467632458,-0.37925158129587155,-1.072978887164207,-0.9204930238852848
0,478,DO,0.312720848,0.5399999999999991,16410.0,2.700000000000003,2246.189816162,0.20186138329977468,-0.8468103548624292,1.3019107647754267,-0.4470722250793131,-1.2018204032534205
0,479,DO,0.306772908,0.0,16258.0,0.8000000000000043,3799.4815626,0.14976465049790566,-1.2496212393236972,1.248596206752719,-1.1466149650565456,-0.1303718642526669
0,480,DO,0.211055276,0.610000000000003,12458.0,1.2000000000000028,3444.9045255319998,-0.6886055917593532,-0.7945941290989285,-0.08426774381496989,-0.9993428092718656,-0.37495634054370164
0,481,DO,0.300699301,0.05999999999999872,17592.0,2.5,3660.374714462,0.0965672273526547,-1.2048644743835573,1.7165016041362182,-0.5207083029716545,-0.22632668377981027
0,482,DO,0.085526316,0.0799999999999983,17352.0,2.200000000000003,4502.901313852,-1.7880868723399446,-1.1899455527368439,1.6323207230477326,-0.631162419810164,0.3548415971022652
0,483,DO,0.400544959,1.5899999999999999,16744.0,2.3999999999999986,4328.574932685,0.971093965391843,-0.06356696840996179,1.4190624909569023,-0.5575263419178251,0.2345926182230573
0,484,DO,0.0,0.3099999999999987,13762.0,0.4000000000000057,2947.0,-2.5371935600637996,-1.0183779537996365,0.3731150434324686,-1.2938871208412257,-0.7184070011594527
0,485,DO,0.0,0.259999999999998,10767.0,2.0,3215.0,-2.5371935600637996,-1.0556752579164213,-0.6773922018175914,-0.7047984977025052,-0.5335426901820147
0,486,DO,0.188679245,1.2800000000000011,12469.0,3.5999999999999943,5676.376928208,-0.8845924558120072,-0.2948102539340225,-0.08040945343174764,-0.1157098745637848,1.164295928806547
0,487,DO,0.38317757,1.0799999999999983,18780.0,3.799999999999997,3347.8598138099997,0.8189767240950042,-0.4439994704011611,2.133196965524222,-0.042073796671443425,-0.44189702623956595
0,488,DO,0.284294235,0.5199999999999996,16026.0,4.5,3994.23938136,-0.04712123285357246,-0.8617292765091424,1.1672213550338495,0.21565247595174875,0.003970561017990418
0,489,DO,0.352549889,0.28000000000000114,16250.0,2.1000000000000014,5026.43459052,0.5507154246538724,-1.0407563362697052,1.2457901773831028,-0.6679804587563346,0.7159707704790939
0,490,DO,0.237020316,0.3400000000000034,15168.0,1.6000000000000014,5402.519701696,-0.46118336640572755,-0.9959995713295625,0.8662747051425135,-0.8520706534871855,0.9753913486373939
0,491,DO,0.408775982,0.8599999999999994,16228.0,6.400000000000002,3359.11547155,1.0431877333042698,-0.6081076085150104,1.2380735966166583,0.9151952159289827,-0.43413296126679335
0,492,DO,0.421161826,0.0,16423.0,3.0999999999999943,3711.464728948,1.1516726886658968,-1.2496212393236972,1.3064705625010529,-0.2998000692946356,-0.19108519002689361
